user_id,variant,completed,pre_completion_rate,time_to_complete,support_ticket,form_error,region,device,age,digital_literacy
A056214,control,1,0.945,208.0,0,0,Tabuk,android,54,0.921
A056215,treatment,0,0.342,90.0,0,0,Asir,web,27,0.237
A056216,treatment,1,0.577,120.0,0,0,Al Bahah,android,19,0.562
A056217,treatment,1,0.566,92.0,0,0,Hail,web,64,0.487
A056218,control,0,0.366,134.0,0,1,Qassim,web,68,0.445
A056219,control,0,0.502,119.0,0,0,Riyadh,ios,29,0.647
A056220,control,1,0.706,134.0,0,0,Hail,ios,52,0.589
A056221,treatment,0,0.478,158.0,0,0,Hail,ios,43,0.456
A056222,treatment,1,0.631,142.0,0,0,Riyadh,android,40,0.686
A056223,treatment,1,0.369,147.0,0,0,Riyadh,web,30,0.312
A056224,treatment,0,0.328,147.0,1,0,Makkah,android,50,0.229
A056225,control,0,0.346,248.0,0,0,Asir,android,46,0.311
A056226,control,1,0.734,111.0,0,0,Eastern,ios,18,0.727
A056227,control,0,0.252,123.0,0,0,Hail,web,28,0.223
A056228,treatment,1,0.314,113.0,0,0,Jazan,android,22,0.337
A056229,treatment,1,0.329,112.0,0,0,Al Jawf,android,24,0.183
A056230,treatment,1,0.562,121.0,0,0,Al Jawf,android,55,0.463
A056231,treatment,1,0.435,183.0,0,0,Al Bahah,android,32,0.505
A056232,treatment,0,0.274,159.0,0,0,Tabuk,ios,36,0.163
A056233,treatment,1,0.515,123.0,0,0,Makkah,android,61,0.419
A056234,control,0,0.151,140.0,0,0,Riyadh,android,20,0.215
A056235,treatment,0,0.311,99.0,0,0,Qassim,android,19,0.183
A056236,control,1,0.737,70.0,0,0,Riyadh,web,26,0.67
A056237,treatment,1,0.823,85.0,0,0,Jazan,android,46,0.896
A056238,treatment,1,0.753,84.0,0,0,Al Jawf,android,49,0.705
A056239,control,0,0.596,170.0,0,0,Eastern,ios,34,0.662
A056240,treatment,1,0.824,165.0,0,0,Madinah,android,62,0.803
A056241,treatment,1,0.955,104.0,0,0,Eastern,ios,37,0.949
A056242,control,0,0.311,150.0,1,0,Makkah,android,37,0.217
A056243,treatment,0,0.086,208.0,0,0,Madinah,android,54,0.035
A056244,control,0,0.44,137.0,0,0,Madinah,android,35,0.315
A056245,control,1,0.404,153.0,0,0,Eastern,android,63,0.487
A056246,control,1,0.852,158.0,0,1,Northern Borders,android,36,0.923
A056247,control,0,0.35,238.0,0,0,Asir,ios,52,0.295
A056248,treatment,1,0.356,199.0,0,0,Najran,ios,38,0.386
A056249,treatment,0,0.529,149.0,0,0,Northern Borders,web,28,0.548
A056250,treatment,1,0.612,140.0,0,0,Northern Borders,ios,64,0.505
A056251,control,1,0.317,147.0,0,0,Jazan,ios,44,0.267
A056252,treatment,0,0.472,111.0,0,1,Eastern,android,64,0.586
A056253,control,0,0.691,199.0,0,0,Najran,web,45,0.727
A056254,treatment,1,0.543,161.0,0,0,Jazan,ios,69,0.394
A056255,treatment,1,0.537,91.0,0,0,Al Bahah,android,20,0.567
A056256,control,0,0.218,214.0,0,0,Hail,android,57,0.2
A056257,control,1,0.252,131.0,0,0,Al Jawf,android,35,0.311
A056258,treatment,0,0.377,86.0,0,0,Northern Borders,ios,67,0.403
A056259,control,0,0.103,167.0,0,0,Qassim,web,65,0.194
A056260,control,0,0.133,153.0,0,0,Riyadh,android,46,0.092
A056261,treatment,1,0.351,70.0,0,0,Northern Borders,android,47,0.272
A056262,control,0,0.479,50.0,0,0,Al Jawf,android,53,0.541
A056263,treatment,1,0.479,92.0,0,0,Riyadh,android,61,0.475
A056264,control,1,0.785,87.0,0,0,Najran,ios,45,0.753
A056265,control,0,0.215,275.0,0,0,Najran,ios,58,0.052
A056266,control,1,0.671,193.0,0,0,Northern Borders,android,48,0.633
A056267,control,1,0.451,136.0,0,0,Makkah,android,47,0.423
A056268,control,0,0.0,66.0,0,0,Asir,ios,40,0.136
A056269,treatment,0,0.397,161.0,0,0,Al Bahah,web,59,0.303
A056270,treatment,0,0.058,107.0,0,0,Asir,ios,54,0.054
A056271,treatment,0,0.374,202.0,1,0,Makkah,android,63,0.541
A056272,treatment,0,0.282,103.0,0,0,Riyadh,android,35,0.062
A056273,control,0,0.394,165.0,0,0,Hail,ios,20,0.289
A056274,treatment,1,0.64,116.0,0,0,Northern Borders,web,18,0.58
A056275,control,0,0.465,78.0,0,0,Riyadh,android,30,0.604
A056276,treatment,0,0.486,176.0,0,0,Jazan,web,67,0.377
A056277,control,0,0.269,170.0,1,0,Al Bahah,android,35,0.18
A056278,treatment,0,0.482,178.0,0,0,Hail,ios,34,0.485
A056279,treatment,1,0.588,137.0,0,0,Al Jawf,android,45,0.596
A056280,treatment,1,0.767,114.0,0,0,Najran,web,41,0.78
A056281,treatment,1,0.334,153.0,0,1,Northern Borders,android,63,0.351
A056282,treatment,0,0.727,98.0,0,0,Asir,web,46,0.817
A056283,treatment,1,0.647,233.0,0,0,Asir,android,50,0.631
A056284,control,1,0.412,176.0,0,0,Qassim,android,19,0.433
A056285,treatment,1,0.229,161.0,0,0,Al Bahah,android,68,0.294
A056286,treatment,0,0.36,200.0,0,0,Al Bahah,ios,69,0.382
A056287,control,0,0.461,190.0,0,0,Jazan,android,46,0.565
A056288,control,0,0.367,212.0,0,0,Hail,android,59,0.503
A056289,control,1,0.574,148.0,0,0,Al Jawf,android,68,0.673
A056290,treatment,1,0.407,70.0,0,0,Najran,ios,38,0.222
A056291,treatment,0,0.05,183.0,1,0,Al Jawf,android,63,0.165
A056292,control,0,0.26,75.0,0,0,Tabuk,ios,66,0.234
A056293,treatment,0,0.665,111.0,0,0,Eastern,android,37,0.683
A056294,control,1,0.423,109.0,0,0,Riyadh,ios,67,0.493
A056295,control,1,0.486,233.0,0,0,Jazan,android,39,0.459
A056296,control,1,0.434,173.0,0,0,Northern Borders,android,62,0.36
A056297,treatment,1,0.577,98.0,0,0,Jazan,web,55,0.71
A056298,treatment,1,0.394,201.0,0,0,Hail,web,53,0.215
A056299,treatment,1,0.132,224.0,0,0,Al Bahah,android,61,0.04
A056300,treatment,0,0.684,145.0,0,0,Al Bahah,android,40,0.907
A056301,control,1,0.78,171.0,0,0,Qassim,web,57,0.726
A056302,treatment,1,0.725,153.0,0,0,Qassim,ios,35,0.802
A056303,control,1,0.37,131.0,0,0,Makkah,android,59,0.339
A056304,treatment,0,0.781,114.0,0,0,Eastern,android,54,0.81
A056305,treatment,1,0.857,224.0,0,0,Jazan,android,58,0.923
A056306,treatment,0,0.307,134.0,0,0,Eastern,ios,27,0.177
A056307,control,1,0.562,155.0,0,0,Makkah,android,57,0.453
A056308,treatment,1,0.43,90.0,0,1,Northern Borders,ios,46,0.537
A056309,treatment,0,0.555,90.0,0,0,Asir,ios,26,0.613
A056310,treatment,1,0.454,116.0,0,0,Al Jawf,ios,63,0.581
A056311,treatment,1,0.636,126.0,0,0,Jazan,android,63,0.644
A056312,treatment,0,0.031,135.0,0,0,Riyadh,android,20,0.165
A056313,control,0,0.319,154.0,0,0,Riyadh,ios,51,0.289
A056314,treatment,1,0.514,60.0,0,0,Makkah,web,60,0.512
A056315,treatment,0,0.138,168.0,0,0,Tabuk,ios,35,0.261
A056316,treatment,1,0.437,127.0,0,0,Qassim,ios,41,0.419
A056317,control,0,0.274,148.0,0,0,Al Bahah,android,55,0.07
A056318,control,0,0.392,125.0,0,0,Makkah,web,68,0.391
A056319,treatment,1,0.843,104.0,0,0,Jazan,android,28,0.757
A056320,treatment,0,0.453,120.0,0,0,Najran,ios,68,0.342
A056321,control,1,0.649,118.0,0,0,Eastern,ios,60,0.823
A056322,control,0,0.615,265.0,0,0,Jazan,android,67,0.667
A056323,control,0,0.261,158.0,0,0,Makkah,android,69,0.279
A056324,treatment,0,0.22,94.0,0,0,Makkah,android,38,0.108
A056325,control,0,0.645,166.0,0,0,Najran,android,41,0.562
A056326,treatment,1,0.589,145.0,0,0,Makkah,android,41,0.65
A056327,treatment,1,0.351,88.0,0,0,Tabuk,android,57,0.483
A056328,control,1,0.648,112.0,0,0,Northern Borders,web,45,0.77
A056329,control,0,0.606,159.0,0,0,Najran,web,49,0.48
A056330,treatment,0,0.613,134.0,0,0,Asir,android,51,0.701
A056331,control,1,0.384,133.0,0,0,Al Jawf,android,66,0.264
A056332,treatment,0,0.096,81.0,0,0,Qassim,android,66,0.147
A056333,treatment,1,0.592,141.0,0,0,Makkah,android,34,0.616
A056334,treatment,0,0.638,91.0,0,1,Najran,web,19,0.758
A056335,treatment,1,0.474,159.0,0,0,Jazan,android,37,0.46
A056336,control,1,0.783,147.0,0,0,Asir,android,66,0.646
A056337,control,1,0.528,210.0,0,0,Al Jawf,web,65,0.497
A056338,treatment,1,0.521,145.0,0,0,Northern Borders,ios,24,0.446
A056339,treatment,0,0.404,125.0,0,0,Jazan,ios,31,0.443
A056340,control,1,0.749,85.0,0,0,Northern Borders,ios,55,0.726
A056341,control,1,0.539,236.0,0,0,Madinah,ios,39,0.489
A056342,control,1,0.846,76.0,0,0,Northern Borders,android,32,0.865
A056343,treatment,1,0.353,97.0,0,0,Hail,android,32,0.373
A056344,control,0,0.399,145.0,0,0,Northern Borders,ios,23,0.318
A056345,treatment,1,0.594,129.0,0,0,Eastern,ios,57,0.418
A056346,treatment,0,0.432,149.0,0,0,Eastern,web,53,0.413
A056347,control,0,0.241,115.0,0,0,Madinah,ios,50,0.309
A056348,treatment,1,0.369,135.0,0,0,Riyadh,android,47,0.409
A056349,treatment,1,0.469,118.0,0,0,Northern Borders,ios,20,0.602
A056350,control,1,0.726,146.0,0,0,Eastern,android,68,0.779
A056351,control,0,0.321,169.0,0,0,Northern Borders,android,39,0.154
A056352,treatment,0,0.196,205.0,0,0,Riyadh,android,67,0.071
A056353,control,1,0.774,294.0,0,0,Northern Borders,android,63,0.701
A056354,control,0,0.839,155.0,1,0,Asir,android,47,0.771
A056355,control,1,0.766,111.0,0,0,Najran,web,24,0.673
A056356,treatment,0,0.374,227.0,0,0,Riyadh,android,46,0.309
A056357,control,1,0.359,88.0,0,0,Makkah,ios,42,0.222
A056358,treatment,0,0.677,139.0,0,0,Hail,android,62,0.75
A056359,control,0,0.693,132.0,0,0,Eastern,ios,48,0.733
A056360,control,0,0.614,71.0,0,0,Tabuk,android,24,0.632
A056361,treatment,1,0.771,106.0,0,0,Tabuk,android,24,0.751
A056362,treatment,1,0.422,114.0,0,0,Hail,android,60,0.394
A056363,control,1,0.361,126.0,0,0,Eastern,ios,42,0.345
A056364,treatment,0,0.685,86.0,0,0,Hail,android,66,0.697
A056365,control,1,0.827,66.0,0,0,Asir,android,23,0.987
A056366,treatment,0,0.235,114.0,0,0,Northern Borders,ios,38,0.125
A056367,control,0,0.835,181.0,0,0,Al Jawf,ios,55,0.822
A056368,control,1,0.589,156.0,0,0,Riyadh,android,64,0.442
A056369,control,1,0.194,196.0,0,0,Tabuk,web,54,0.157
A056370,treatment,0,0.625,103.0,0,1,Makkah,android,50,0.556
A056371,treatment,1,0.577,209.0,0,0,Northern Borders,web,30,0.483
A056372,control,1,0.342,128.0,1,0,Al Bahah,android,33,0.252
A056373,control,0,0.405,177.0,0,0,Tabuk,web,60,0.409
A056374,treatment,1,0.483,119.0,0,0,Makkah,web,24,0.362
A056375,treatment,0,0.53,282.0,0,0,Northern Borders,android,48,0.506
A056376,control,0,0.397,146.0,0,0,Al Jawf,android,65,0.345
A056377,control,0,0.592,134.0,0,0,Northern Borders,ios,46,0.809
A056378,treatment,0,0.197,168.0,1,0,Hail,ios,51,0.261
A056379,treatment,0,0.768,145.0,0,0,Asir,android,51,0.671
A056380,treatment,1,0.883,112.0,1,0,Makkah,android,29,0.964
A056381,control,0,0.286,229.0,1,0,Tabuk,android,22,0.151
A056382,control,0,0.567,150.0,0,0,Hail,ios,20,0.584
A056383,treatment,0,0.576,96.0,0,0,Northern Borders,android,20,0.588
A056384,treatment,0,0.107,184.0,0,0,Asir,android,58,0.215
A056385,treatment,1,0.485,123.0,0,0,Jazan,ios,54,0.422
A056386,control,1,0.676,143.0,0,0,Qassim,android,67,0.835
A056387,treatment,1,0.522,188.0,0,1,Asir,android,53,0.274
A056388,control,1,0.731,123.0,0,0,Hail,android,58,0.665
A056389,control,0,0.29,160.0,0,0,Najran,android,28,0.166
A056390,control,1,0.77,112.0,0,0,Tabuk,web,37,0.727
A056391,treatment,0,0.352,147.0,0,0,Makkah,web,40,0.276
A056392,treatment,1,0.635,102.0,0,0,Tabuk,android,53,0.738
A056393,treatment,1,0.403,59.0,0,0,Riyadh,ios,24,0.477
A056394,control,0,0.622,92.0,0,0,Tabuk,android,22,0.483
A056395,control,0,0.357,174.0,0,0,Najran,ios,20,0.305
A056396,treatment,0,0.146,148.0,0,0,Tabuk,web,55,0.252
A056397,treatment,0,0.561,158.0,0,0,Northern Borders,android,22,0.53
A056398,treatment,0,0.398,192.0,0,0,Northern Borders,android,57,0.367
A056399,control,1,0.575,95.0,0,0,Asir,android,42,0.565
A056400,treatment,0,0.209,147.0,0,0,Madinah,ios,36,0.193
A056401,control,1,0.128,108.0,0,0,Al Jawf,android,32,0.138
A056402,control,0,0.467,179.0,0,0,Al Jawf,ios,53,0.475
A056403,control,0,0.428,126.0,0,0,Al Bahah,ios,22,0.422
A056404,treatment,0,0.589,144.0,0,0,Al Bahah,ios,40,0.578
A056405,control,0,0.275,192.0,0,0,Madinah,android,43,0.186
A056406,control,1,0.782,201.0,0,0,Riyadh,android,41,0.664
A056407,treatment,0,0.349,80.0,0,0,Jazan,android,25,0.413
A056408,control,1,0.478,156.0,0,0,Riyadh,web,24,0.475
A056409,treatment,0,0.481,79.0,0,0,Riyadh,web,64,0.437
A056410,control,0,0.304,195.0,0,0,Madinah,android,22,0.332
A056411,control,0,0.712,144.0,0,0,Al Jawf,web,54,0.8
A056412,treatment,1,0.595,90.0,0,0,Madinah,ios,27,0.694
A056413,control,1,0.506,195.0,0,0,Najran,web,50,0.624
A056414,control,1,0.544,109.0,0,0,Hail,android,22,0.782
A056415,treatment,0,0.662,109.0,0,0,Hail,android,30,0.868
A056416,control,1,0.25,167.0,0,0,Madinah,ios,22,0.226
A056417,control,1,0.547,222.0,1,0,Northern Borders,android,68,0.675
A056418,treatment,1,0.639,123.0,0,0,Eastern,ios,57,0.716
A056419,control,1,0.308,174.0,0,0,Al Bahah,ios,58,0.392
A056420,control,1,0.689,219.0,0,0,Makkah,ios,24,0.749
A056421,control,1,0.878,200.0,0,0,Makkah,android,67,0.867
A056422,treatment,0,0.445,124.0,0,0,Asir,android,67,0.417
A056423,control,0,0.545,113.0,0,0,Makkah,android,48,0.633
A056424,treatment,0,0.538,164.0,0,0,Al Jawf,ios,33,0.573
A056425,treatment,0,0.689,261.0,0,0,Al Jawf,web,42,0.795
A056426,treatment,1,0.536,141.0,0,0,Al Bahah,android,65,0.551
A056427,treatment,0,0.338,112.0,0,0,Najran,android,60,0.427
A056428,control,0,0.313,110.0,0,0,Eastern,android,27,0.417
A056429,control,1,0.629,96.0,0,0,Madinah,android,54,0.551
A056430,treatment,0,0.645,94.0,0,0,Al Bahah,web,52,0.565
A056431,treatment,0,0.822,112.0,0,0,Najran,ios,59,0.663
A056432,control,1,0.614,149.0,1,1,Northern Borders,ios,54,0.905
A056433,treatment,1,0.62,97.0,0,0,Eastern,android,20,0.644
A056434,treatment,1,0.528,115.0,0,0,Madinah,web,39,0.562
A056435,control,0,0.37,138.0,0,0,Qassim,android,25,0.15
A056436,control,0,0.155,92.0,0,0,Hail,web,21,0.256
A056437,treatment,0,0.379,171.0,0,0,Najran,android,27,0.158
A056438,treatment,1,0.82,266.0,0,0,Asir,android,40,0.75
A056439,treatment,0,0.559,196.0,0,0,Makkah,web,54,0.728
A056440,treatment,1,0.459,55.0,0,0,Al Jawf,ios,22,0.64
A056441,treatment,1,0.601,108.0,0,0,Eastern,android,31,0.408
A056442,treatment,1,0.614,161.0,0,0,Asir,android,64,0.7
A056443,treatment,1,0.451,147.0,0,0,Eastern,android,31,0.539
A056444,control,1,0.549,195.0,0,0,Northern Borders,android,69,0.651
A056445,treatment,1,0.694,233.0,0,1,Tabuk,android,40,0.681
A056446,control,0,0.405,156.0,0,0,Tabuk,web,63,0.41
A056447,treatment,1,0.64,132.0,0,0,Najran,android,61,0.704
A056448,treatment,0,0.561,178.0,0,0,Al Bahah,ios,48,0.508
A056449,treatment,0,0.782,120.0,0,0,Al Bahah,web,42,0.754
A056450,treatment,1,0.704,122.0,0,0,Madinah,android,50,0.661
A056451,control,1,0.554,131.0,0,1,Najran,android,58,0.604
A056452,control,0,0.42,218.0,0,0,Asir,android,59,0.472
A056453,treatment,0,0.338,164.0,0,0,Jazan,android,45,0.337
A056454,treatment,1,0.771,146.0,0,0,Hail,ios,53,0.705
A056455,treatment,0,0.331,97.0,0,0,Makkah,ios,30,0.35
A056456,treatment,1,0.62,126.0,0,0,Northern Borders,ios,20,0.508
A056457,treatment,1,0.802,184.0,0,0,Riyadh,android,46,0.876
A056458,treatment,0,0.375,125.0,0,0,Northern Borders,ios,68,0.411
A056459,treatment,0,0.301,225.0,0,0,Al Jawf,web,32,0.301
A056460,treatment,0,0.706,134.0,0,0,Hail,web,62,0.737
A056461,control,0,0.374,186.0,0,1,Madinah,web,46,0.316
A056462,control,1,0.688,105.0,0,0,Eastern,android,57,0.76
A056463,treatment,0,0.625,90.0,0,0,Asir,ios,39,0.616
A056464,control,0,0.678,181.0,0,0,Jazan,android,59,0.942
A056465,treatment,1,0.665,75.0,0,0,Tabuk,android,60,0.554
A056466,control,1,0.609,191.0,0,0,Asir,android,26,0.601
A056467,treatment,1,0.721,155.0,0,0,Tabuk,android,19,0.827
A056468,treatment,1,0.261,163.0,0,0,Qassim,web,35,0.111
A056469,treatment,0,0.379,142.0,0,0,Eastern,android,64,0.337
A056470,treatment,1,0.679,105.0,0,0,Al Jawf,android,39,0.873
A056471,treatment,0,0.468,99.0,0,0,Asir,ios,26,0.337
A056472,control,0,0.112,252.0,0,0,Al Jawf,android,63,0.19
A056473,control,0,0.234,117.0,0,0,Al Jawf,android,49,0.184
A056474,control,1,0.4,141.0,0,0,Al Jawf,android,34,0.33
A056475,control,0,0.363,179.0,0,0,Najran,android,43,0.385
A056476,control,0,0.504,251.0,0,0,Tabuk,web,28,0.524
A056477,treatment,0,0.212,122.0,0,0,Madinah,android,18,0.247
A056478,control,1,0.453,139.0,0,0,Hail,android,36,0.568
A056479,treatment,0,0.441,114.0,0,0,Eastern,android,25,0.37
A056480,treatment,0,0.436,135.0,0,0,Najran,android,58,0.553
A056481,treatment,1,0.543,181.0,0,0,Eastern,android,48,0.567
A056482,treatment,1,0.665,152.0,0,0,Eastern,android,46,0.654
A056483,treatment,1,0.476,180.0,0,0,Al Bahah,ios,41,0.454
A056484,treatment,1,0.203,189.0,0,0,Al Bahah,web,59,0.034
A056485,treatment,1,0.771,81.0,0,0,Northern Borders,android,69,0.772
A056486,control,0,0.708,122.0,0,0,Eastern,android,47,0.732
A056487,treatment,1,0.637,145.0,0,0,Riyadh,android,30,0.72
A056488,treatment,0,0.194,292.0,0,0,Al Bahah,ios,61,0.061
A056489,treatment,1,0.351,156.0,0,0,Northern Borders,android,49,0.176
A056490,control,1,0.702,158.0,0,0,Riyadh,android,54,0.825
A056491,control,0,0.664,112.0,0,0,Jazan,android,41,0.793
A056492,treatment,1,0.708,73.0,0,0,Qassim,android,30,0.621
A056493,treatment,1,0.694,115.0,0,0,Jazan,android,39,0.693
A056494,treatment,1,0.673,140.0,0,0,Hail,android,58,0.805
A056495,treatment,1,0.639,85.0,0,0,Eastern,android,54,0.826
A056496,control,1,0.511,153.0,0,0,Eastern,web,41,0.537
A056497,treatment,1,0.601,199.0,0,0,Madinah,web,29,0.504
A056498,treatment,1,0.459,165.0,0,1,Makkah,web,40,0.418
A056499,control,0,0.222,170.0,0,0,Jazan,ios,67,0.136
A056500,treatment,1,0.792,132.0,0,0,Northern Borders,android,62,0.759
A056501,control,0,0.27,193.0,0,0,Makkah,android,68,0.248
A056502,control,1,0.881,231.0,0,0,Riyadh,ios,37,0.889
A056503,control,0,0.592,112.0,0,0,Asir,android,68,0.664
A056504,control,0,0.408,247.0,0,0,Makkah,android,62,0.434
A056505,control,1,0.734,242.0,0,0,Northern Borders,ios,37,0.751
A056506,treatment,0,0.345,143.0,0,0,Al Jawf,android,59,0.338
A056507,treatment,0,0.364,117.0,0,0,Najran,android,69,0.411
A056508,treatment,1,0.406,158.0,0,0,Makkah,android,68,0.376
A056509,treatment,1,0.754,65.0,0,0,Qassim,android,46,0.806
A056510,control,1,0.571,93.0,0,0,Asir,web,53,0.617
A056511,control,0,0.172,122.0,0,0,Al Jawf,android,32,0.109
A056512,control,0,0.442,151.0,0,0,Qassim,android,51,0.548
A056513,treatment,1,0.581,162.0,0,1,Qassim,android,61,0.583
A056514,treatment,1,0.651,121.0,0,0,Najran,web,27,0.603
A056515,control,1,0.675,90.0,0,0,Eastern,web,36,0.623
A056516,control,0,0.562,177.0,0,0,Asir,ios,45,0.526
A056517,control,0,0.648,78.0,0,0,Jazan,android,24,0.693
A056518,treatment,0,0.604,98.0,0,0,Asir,web,36,0.625
A056519,treatment,1,0.318,281.0,0,0,Qassim,android,49,0.401
A056520,treatment,1,0.561,79.0,0,0,Northern Borders,android,25,0.58
A056521,treatment,1,0.606,77.0,0,0,Eastern,ios,18,0.723
A056522,control,0,0.214,135.0,0,0,Tabuk,android,68,0.11
A056523,treatment,0,0.63,107.0,0,0,Al Jawf,android,62,0.627
A056524,treatment,0,0.484,83.0,0,0,Northern Borders,web,32,0.494
A056525,control,1,0.635,152.0,0,0,Tabuk,android,31,0.603
A056526,treatment,1,0.608,160.0,0,0,Riyadh,android,33,0.681
A056527,treatment,1,0.827,81.0,0,0,Jazan,android,23,0.946
A056528,treatment,1,0.484,179.0,0,0,Hail,android,19,0.44
A056529,treatment,1,0.756,183.0,0,0,Najran,android,36,0.878
A056530,control,0,0.651,195.0,0,0,Riyadh,android,43,0.594
A056531,control,1,0.2,142.0,0,0,Eastern,ios,35,0.102
A056532,control,1,0.613,247.0,1,0,Tabuk,android,23,0.722
A056533,control,1,0.721,97.0,0,0,Eastern,android,47,0.752
A056534,treatment,1,0.623,81.0,0,0,Makkah,android,18,0.689
A056535,treatment,0,0.272,78.0,0,0,Riyadh,android,26,0.381
A056536,treatment,1,0.73,171.0,0,0,Northern Borders,ios,36,0.821
A056537,control,0,0.825,147.0,0,0,Eastern,android,50,0.7
A056538,treatment,0,0.532,123.0,0,0,Makkah,ios,56,0.381
A056539,treatment,1,0.764,121.0,0,0,Al Jawf,ios,43,0.734
A056540,control,0,0.515,88.0,0,0,Qassim,android,33,0.493
A056541,treatment,1,0.983,81.0,0,0,Riyadh,android,28,0.962
A056542,control,0,0.346,185.0,0,0,Riyadh,android,38,0.402
A056543,treatment,0,0.382,78.0,0,0,Tabuk,android,57,0.297
A056544,treatment,1,0.432,157.0,0,1,Madinah,android,60,0.298
A056545,treatment,0,0.536,140.0,0,0,Tabuk,android,68,0.707
A056546,control,0,0.193,136.0,0,0,Madinah,android,46,0.199
A056547,treatment,0,0.555,230.0,0,0,Northern Borders,android,59,0.579
A056548,control,0,0.617,166.0,0,0,Jazan,android,66,0.579
A056549,treatment,1,0.774,173.0,0,0,Al Jawf,ios,23,0.835
A056550,control,1,0.637,176.0,0,0,Qassim,ios,50,0.587
A056551,treatment,1,0.394,157.0,0,0,Asir,android,48,0.46
A056552,treatment,0,0.267,146.0,1,0,Eastern,ios,54,0.352
A056553,control,1,0.559,65.0,0,0,Eastern,android,69,0.526
A056554,treatment,0,0.417,119.0,0,1,Riyadh,ios,21,0.47
A056555,control,0,0.668,194.0,0,0,Asir,web,24,0.917
A056556,treatment,1,0.695,133.0,0,0,Hail,ios,42,0.703
A056557,treatment,0,0.425,153.0,0,0,Najran,ios,51,0.372
A056558,control,0,0.331,132.0,0,0,Al Jawf,web,18,0.392
A056559,treatment,1,0.582,133.0,0,0,Al Bahah,web,35,0.706
A056560,control,1,0.528,139.0,0,0,Makkah,web,35,0.471
A056561,treatment,0,0.532,84.0,0,0,Hail,ios,63,0.352
A056562,control,0,0.34,160.0,0,0,Asir,android,32,0.386
A056563,treatment,1,0.703,58.0,0,0,Makkah,android,57,0.885
A056564,control,1,0.753,215.0,0,0,Eastern,android,56,0.653
A056565,control,1,0.846,176.0,0,0,Al Bahah,web,28,0.727
A056566,treatment,1,0.453,207.0,0,0,Tabuk,ios,38,0.285
A056567,treatment,0,0.754,90.0,0,0,Hail,android,27,0.713
A056568,treatment,0,0.318,145.0,1,0,Al Bahah,android,28,0.344
A056569,treatment,1,0.501,74.0,0,0,Jazan,web,35,0.543
A056570,treatment,1,0.693,150.0,0,0,Al Bahah,android,41,0.767
A056571,control,0,0.713,97.0,0,0,Tabuk,android,29,0.693
A056572,treatment,1,0.774,60.0,0,0,Hail,android,39,0.735
A056573,control,0,0.259,214.0,0,0,Hail,android,56,0.261
A056574,treatment,0,0.387,209.0,0,0,Riyadh,ios,51,0.375
A056575,treatment,0,0.246,143.0,0,0,Makkah,android,24,0.165
A056576,treatment,0,0.431,86.0,0,0,Riyadh,android,30,0.479
A056577,treatment,1,0.58,183.0,0,0,Madinah,ios,24,0.515
A056578,treatment,0,0.189,82.0,0,0,Qassim,android,21,0.246
A056579,control,0,0.537,310.0,0,0,Tabuk,android,52,0.567
A056580,control,0,0.675,322.0,0,0,Najran,android,28,0.701
A056581,treatment,1,0.495,130.0,0,0,Al Bahah,ios,68,0.426
A056582,treatment,1,0.664,136.0,0,0,Asir,android,37,0.776
A056583,control,0,0.612,165.0,0,0,Jazan,android,49,0.547
A056584,control,1,0.575,80.0,0,0,Al Jawf,android,37,0.492
A056585,control,0,0.234,110.0,0,0,Al Jawf,android,64,0.26
A056586,control,0,0.651,163.0,0,0,Hail,ios,57,0.805
A056587,treatment,0,0.125,130.0,0,0,Al Jawf,android,23,0.189
A056588,control,1,0.561,63.0,0,1,Al Jawf,android,48,0.794
A056589,treatment,1,0.582,254.0,0,0,Najran,ios,56,0.6
